id,title,description,link,image_link,price,availability,condition,brand,mpn,google_product_category,product_type
tablou-parfumat-inima-soia-001,Tablou parfumat personalizat cu inima din ceara de soia,"Tablou decorativ personalizat, realizat manual, cu lumanare in forma de inima din ceara de soia naturala si elemente florale delicate. Ideal pentru cadouri emotionante, aniversari, nunta sau decor elegant pentru casa.",https://boundlesscollection.ro/p/tablou-parfumat-personalizat-cu-inima-din-ceara-de-soia-tablou-p.html,https://boundlesscollection.ro/images/tablouri-parfumate/tablou-inima-soia.png,80.00 RON,in stock,new,Boundless Collection,tablou-parfumat-inima-soia-001,Home & Garden > Decor > Candles,tablouri parfumate
tablou-parfumat-portret-soia-002,Tablou parfumat personalizat cu lumanare din ceara de soia,"Tablou artistic realizat manual, cu ilustratie minimalista si lumanare decorativa din ceara de soia, completat cu flori uscate si detalii fine. Un cadou special, personalizabil, perfect pentru momente cu semnificatie.",https://boundlesscollection.ro/p/tablou-parfumat-personalizat-cu-lumanare-din-ceara-de-soia-tablou-p.html,https://boundlesscollection.ro/images/tablouri-parfumate/tablou-portret-soia.png,60.00 RON,in stock,new,Boundless Collection,tablou-parfumat-portret-soia-002,Home & Garden > Decor > Candles,tablouri parfumate
cutie-dar-nunta-florala-001,Cutie de Dar Nuntă Personalizată - Design Floral Elegant și Accente Aurii,"Cutie de dar pentru nuntă, personalizată cu numele mirilor și data evenimentului. Designul floral elegant cu trandafiri în nuanțe pastel și accente aurii rafinate transformă acest accesoriu într-o piesă centrală a decorului. Este prevăzută cu fantă pentru plicuri, fiind ideală pentru colectarea darului de nuntă și a mesajelor de la invitați. Un accesoriu elegant care completează perfect o tematică romantică sau clasică. Caracteristici: Material: carton | Design: trandafiri acuarelă și detalii aurii | Personalizare: inclusă (nume și dată) | Dimensiune: încăpătoare pentru orice tip de plic | Utilizare: nuntă, botez, recepție",https://boundlesscollection.ro/p/cutie-de-dar-nunta-personalizata-design-floral-elegant-si-accente-aurii-cutie-da.html,https://boundlesscollection.ro/images/cutie-de-dar/cutie-dar-nunta-florala-001.jpeg,80.00 RON,in stock,new,Boundless Collection,cutie-dar-nunta-florala-001,Home & Garden > Decor > Decorative Boxes,cutie de dar
cutie-dar-botez-safari-002,Cutie de Dar Botez Personalizată - Tematică Safari și Animăluțe Junglă,"Cutie de dar pentru botez, personalizată cu numele bebelușului și data evenimentului. Designul prezintă o tematică Safari adorabilă, cu ilustrații acuarelă (leu, girafă, elefant) și vegetație tropicală în nuanțe naturale de verde salvie și crem. Prevăzută cu fantă pentru plicuri, această cutie este atât un accesoriu util pentru colectarea darului, cât și un element de decor spectaculos pentru masa de primire sau candy bar. Caracteristici: Material: carton | Design: Baby Safari / Jungle | Personalizare: Inclusă (nume și dată) | Dimensiune: Încăpătoare pentru plicuri | Stil: Vesel și modern",https://boundlesscollection.ro/p/cutie-de-dar-botez-personalizata-tematica-safari-si-animalute-jungla-cutie-da.html,https://boundlesscollection.ro/images/cutie-de-dar/cutie-dar-botez-safari-002.jpeg,80.00 RON,in stock,new,Boundless Collection,cutie-dar-botez-safari-002,Home & Garden > Decor > Decorative Boxes,cutie de dar
oglinda-decorata-pregatiri-laura-003,Oglindă Gătit Mireasă Personalizată cu Trandafiri și Perle,"Oglindă decorativă rotundă pentru obiceiul tradițional de gătit al miresei, personalizată cu sticker și decorată manual. Suprafața reflectorizantă este inscripționată elegant cu textul la alegere, urmat de numele mirilor și data evenimentului. Este recuzita foto perfectă pentru dimineața nunții, oferind cadrelor de la pregătiri un aer elegant și romantic. Caracteristici: Text inclus la alegere | Decor: Trandafiri ivory și perle | Tip: Oglindă de gătit mireasa | Utilizare: Pregătiri mireasă și recuzită foto.",https://boundlesscollection.ro/p/oglinda-gatit-mireasa-personalizata-cu-trandafiri-si-perle-oglinda-.html,https://boundlesscollection.ro/images/accesorii-pregatiri/oglinda-decorata-perle-trandafiri.jpg,200.00 RON,in stock,new,Boundless Collection,oglinda-decorata-pregatiri-laura-003,Arts & Entertainment > Party & Celebration > Party Favors,accesorii pregatiri
tort-cutii-gradinita-kuromi-goale,Tort din Cutii pentru Grădiniță (24 Cutiute Goale) - Personalizat Kuromi Purple,"Tort etajat realizat manual din carton premium în tematica Kuromi Purple (lila/violet). Pachetul include 24 de cutiuțe porții livrate goale, gata pentru a fi umplute cu brioșe, sucuri sau mici jucării. Pentru protecție maximă la transport, feliile se livrează gata personalizate și ambalate compact pe seturi, urmând ca mămica să le așeze pe etaje și să le lipească simplu între ele cu bandă dublu adezivă. Prețul include structura decorată, panglica satinată și 7 toppere mici tematice decupate pe contur. Topperul mare central este opțional. Caracteristici: Configurație: 24 cutiuțe porții goale (7 lei/buc) | Livrare: Ambalate pe seturi (necesită așezare pe etaje și lipire cu bandă dublu adezivă) | Toppere mici incluse: 7 bucăți tematice | Topper mare central: Opțional (+15 lei) | Material: Carton premium.",https://boundlesscollection.ro/p/tort-din-cutii-pentru-gradinita-24-cutiute-goale-personalizat-kuromi-purple-tort-cut.html,https://boundlesscollection.ro/images/produse-copii/tort-cutii-gradinita-kuromi.JPG,168.00 RON,in stock,new,Boundless Collection,tort-cutii-gradinita-kuromi-goale,Arts & Entertainment > Party & Celebration > Party Favors,articole petreceri copii
tort-cutii-gradinita-kuromi-pline,Tort din Cutii Grădiniță cu Dulciuri Incluse (24 Cutiute Pline) - Personalizat Kuromi,"Tort etajat realizat manual din carton premium în tematica Kuromi Purple, o soluție rapidă și gata pregătită pentru aniversări. Pachetul include 24 de cutiuțe individuale, fiecare fiind deja umplută de noi cu un mix delicios de dulciuri ambalate (conținutul exact se stabilește împreună pe WhatsApp). Feliile umplute sunt livrate strâns ambalate pe seturi pentru a ajunge în siguranță prin curier. Tot ce trebuie să facă mămica este să le așeze pe etaje și să le fixeze simplu între ele cu bandă dublu adezivă. Prețul include structura decorată și panglica personalizată. Caracteristici: Configurație: 24 cutiuțe pline cu dulciuri (15 lei/buc) | Livrare: Ambalate pe pachete (necesită așezare și lipire pe etaje) | Dulciuri incluse: Mix stabilit împreună pe WhatsApp | Topper mare central: Opțional (+15 lei) | Tematică: Kuromi Purple.",https://boundlesscollection.ro/p/tort-din-cutii-gradinita-cu-dulciuri-incluse-24-cutiute-pline-personalizat-kuromi-tort-cut.html,https://boundlesscollection.ro/images/produse-copii/tort-cutii-gradinita-kuromi.JPG,360.00 RON,in stock,new,Boundless Collection,tort-cutii-gradinita-kuromi-pline,Arts & Entertainment > Party & Celebration > Party Favors,articole petreceri copii
panou-rebus-nunta-vanzare,Panou Rebus Personalizat Nuntă (Vânzare panou + Șevalet inclus) Alb-negru,"Cauți o idee inedită și interactivă pentru întâmpinarea invitaților la nuntă? Panoul tip Rebus Personalizat este atracția momentului!Întrebări despre destinația în luna de miere, pasiuni comune sau detalii haioase. Produsul se vinde ca set complet și include opis în ramă albă sau neagră de dimensiuni mari, personalizat grafic cu numele și data voastră, alături de un șevalet elegant din lemn alb pentru susținere. Livrare sigură prin curier în toată țara. După plasarea comenzii, stabilim împreună pe WhatsApp lista de definiții verticale și orizontale pentru a crea rebusul vostru unic. Caracteristici: Pachet complet: Panou personalizat + Șevalet mare din lemn inclus | Utilizare: Întâmpinare invitați, decor interactiv nuntă | Personalizare: Definiții și grafică unice, realizate pe comandă | Livrare: Disponibil pentru cumpărare cu livrare în toată România.",https://boundlesscollection.ro/p/panou-rebus-personalizat-nunta-vanzare-panou-sevalet-inclus-alb-negru-panou-re.html,https://boundlesscollection.ro/images/panouri-sevalete/panou-rebus-personalizat-nunta-sevalet.jpeg,390.00 RON,in stock,new,Boundless Collection,panou-rebus-nunta-vanzare,Arts & Entertainment > Party & Celebration > Party Supplies,panouri intampinare
panou-rebus-nunta-inchiriere-buzau,Închiriere Panou Rebus Nuntă cu Șevalet (Exclusiv în Buzău) Alb-negru,"Transformă intrarea în sala de evenimente într-un spațiu interactiv cu un Panou Rebus Personalizat! Perfect pentru momentele în care invitații sosesc și vor să descopere detalii inedite din povestea voastră de iubire. Această opțiune este un serviciu de închiriere disponibil exclusiv în județul Buzău. Prețul include realizarea designului grafic personalizat pentru rebusul vostru unic, imprimarea panoului de mari dimensiuni și închirierea șevaletului robust din lemn pe toată durata evenimentului. Ne ocupăm de detalii pentru ca tu să nu ai nicio grijă. După comandă, stabilim împreună întrebările și detaliile de livrare/retur direct pe WhatsApp. Caracteristici: Serviciu: Închiriere șevalet + Panou personalizat inclus | Locație: Valabil exclusiv în Buzău și împrejurimi | Design: Rebus complet personalizat cu definițiile voastre | Avantaj: Ideal pentru mirii locali care nu doresc să păstreze suportul din lemn după nuntă.",https://boundlesscollection.ro/p/inchiriere-panou-rebus-nunta-cu-sevalet-exclusiv-in-buzau-alb-negru-panou-re.html,https://boundlesscollection.ro/images/panouri-sevalete/panou-rebus-personalizat-nunta-sevalet.jpeg,200.00 RON,in stock,new,Boundless Collection,panou-rebus-nunta-inchiriere-buzau,Arts & Entertainment > Party & Celebration > Party Supplies,panouri intampinare
panou-aranjare-mese-vanzare,Panou Aranjare Mese Nuntă 50x70 (Vânzare panou + Șevalet inclus) Alb-negru,"Ghidează-ți invitații cu eleganță și stil în ziua cea mare! Panoul pentru aranjarea la mese (Seating Chart) în format generos de 50 x 70 cm este soluția ideală pentru a evita aglomerația de la intrarea în sală. Designul minimalist alb-negru, decorat cu ilustrații florale fine, se adaptează perfect oricărui stil de nuntă. Produsul se vinde ca set complet și include opis în ramă de culoare albă sau neagră de mari dimensiuni, personalizat grafic cu numele mirilor, data evenimentului și lista completă a invitaților organizată pe mese sau în ordine alfabetică, alături de un șevalet elegant din lemn stabil pentru susținere. Livrare sigură prin curier în toată țara. După plasarea comenzii, stabilim împreună pe WhatsApp designul final și așezarea textului. Caracteristici: Pachet complet: Panou personalizat 50x70 cm + Șevalet mare din lemn inclus | Utilizare: Ghidare invitați, listă mese nuntă | Personalizare: Text și așezare complet adaptate listei tale | Livrare: Disponibil pentru cumpărare cu livrare în toată România.",https://boundlesscollection.ro/p/panou-aranjare-mese-nunta-50x70-vanzare-panou-sevalet-inclus-alb-negru-panou-ar.html,https://boundlesscollection.ro/images/panouri-sevalete/panou-aranjare-mese-nunta-sevalet.jpeg,390.00 RON,in stock,new,Boundless Collection,panou-aranjare-mese-vanzare,Arts & Entertainment > Party & Celebration > Party Supplies,panouri intampinare
panou-aranjare-mese-inchiriere-buzau,Închiriere Panou Aranjare Mese cu Șevalet (Exclusiv în Buzău) Alb-negru,"Asigură o primire organizată și impecabilă pentru invitații tăi! Acest panou pentru așezarea la mese în format 50 x 70 cm, cu un design curat alb-negru și accente florale, este opțiunea perfectă de închiriere disponibilă exclusiv în județul Buzău. Prețul include realizarea machetei grafice personalizate cu lista voastră completă de invitați, imprimarea opisului în ramă și închirierea șevaletului robust din lemn pe toată durata evenimentului. Ne ocupăm de detalii pentru ca tu să scapi de stresul logistic. După plasarea comenzii, trimiteți lista finală de invitați pe WhatsApp pentru a începe personalizarea. Caracteristici: Serviciu: Închiriere șevalet + Panou personalizat 50x70 cm inclus | Locație: Valabil exclusiv în Buzău și împrejurimi | Design: Listă completă personalizată alb-negru",https://boundlesscollection.ro/p/inchiriere-panou-aranjare-mese-cu-sevalet-exclusiv-in-buzau-alb-negru-panou-ar.html,https://boundlesscollection.ro/images/panouri-sevalete/panou-aranjare-mese-nunta-sevalet.jpeg,200.00 RON,in stock,new,Boundless Collection,panou-aranjare-mese-inchiriere-buzau,Arts & Entertainment > Party & Celebration > Party Supplies,panouri intampinare
panou-bun-venit-nunta-vanzare,Panou Bun Venit Personalizat Nuntă - Vânzare Panou și Șevalet Inclus,"Cauți o idee elegantă și de impact pentru întâmpinarea invitaților la nuntă? Panoul de Bun Venit (Welcome Sign) este elementul decorativ perfect pentru intrarea în sală! Produsul se vinde ca set complet și include opis în ramă albă sau neagră de dimensiuni 50 x 70 cm, personalizat  cu numele voastre și data evenimentului, alături de un șevalet elegant din lemn alb pentru susținere. Livrare sigură prin curier în toată țara.  Caracteristici: Pachet complet: Panou personalizat + Șevalet mare din lemn inclus | Utilizare: Întâmpinare invitați, decor intrare nuntă, photo corner | Personalizare: Grafică și text realizate pe comandă | Livrare: Disponibil pentru cumpărare cu livrare în toată România.",https://boundlesscollection.ro/p/panou-bun-venit-personalizat-nunta-vanzare-panou-si-sevalet-inclus-panou-bu.html,https://boundlesscollection.ro/images/panouri-sevalete/panou-bun-venit-personalizat-nunta-sevalet.jpeg,390.00 RON,in stock,new,Boundless Collection,panou-bun-venit-nunta-vanzare,Arts & Entertainment > Party & Celebration > Party Supplies,panouri intampinare
tricou-personalizat-profesori,Tricou Personalizat Profesori - Model Fundă Școlară cu Nume,"Surprinde doamna învățătoare, profesoară sau educatoare cu un cadou unic și plin de recunoștință! Acest tricou personalizat premium realizat în atelier prezintă un design grafic deosebit în formă de fundă, combinând elemente școlare simpatice precum creioane colorate și foi de caiet liniate, decorate cu flori delicate și o inimioară centrală personalizabilă cu numele cadrului didactic. Este cadoul ideal pentru sfârșitul de an școlar, banchet sau serbări, oferind o amintire de neprețuit de la elevi. Caracteristici: Material: Bumbac premium 100% foarte moale și confortabil | Imprimeu digital rezistent la spălări multiple realizat în atelier | Personalizare inclusă cu numele dorit",https://boundlesscollection.ro/p/tricou-personalizat-profesori-model-funda-scolara-cu-nume-tricou-p.html,https://boundlesscollection.ro/images/tricouri/tricou-personalizat-profesori-funda-scolara.JPG,85.00 RON,in stock,new,Boundless Collection,tricou-personalizat-profesori,Apparel & Accessories > Clothing > Shirts & Tops,tricouri profesori
